id,armed,armed_factor,age,gender,race,white,black,hispanic,asian,native,other,city,state,signs_of_mental_illness,mental_illness,threat_level,attack,flee,flee_factor,body_camera,bodycam
5222,vehicle,1,28,M,White,1,0,0,0,0,0,Layton,UT,FALSE,0,attack,1,Car,1,FALSE,0
5083,gun,1,31,M,Black,0,1,0,0,0,0,Oklahoma City,OK,FALSE,0,attack,1,Other,1,TRUE,1
5084,vehicle,1,48,M,White,1,0,0,0,0,0,Los Angeles,CA,FALSE,0,other,0,Car,1,FALSE,0
5098,gun,1,58,M,White,1,0,0,0,0,0,Farmington,NM,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5100,gun,1,19,M,White,1,0,0,0,0,0,Pittsburg,OK,FALSE,0,attack,1,Other,1,FALSE,0
5090,unarmed,0,28,F,Black,0,1,0,0,0,0,Fort Worth,TX,FALSE,0,other,0,Not fleeing,0,TRUE,1
5094,gun,1,21,M,Black,0,1,0,0,0,0,El Monte,CA,FALSE,0,attack,1,Foot,1,FALSE,0
5095,machete,1,57,M,Hispanic,0,0,1,0,0,0,North Port,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5089,gun,1,17,M,Hispanic,0,0,1,0,0,0,Glendale,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5093,baseball bat,1,22,M,Hispanic,0,0,1,0,0,0,Corpus Christi,TX,FALSE,0,other,0,Not fleeing,0,TRUE,1
5221,gun,1,26,M,Hispanic,0,0,1,0,0,0,Buckeye,AZ,FALSE,0,attack,1,Other,1,FALSE,0
5099,unarmed,0,31,M,Black,0,1,0,0,0,0,Ethel,LA,TRUE,1,undetermined,0,Foot,1,FALSE,0
5101,gun,1,61,M,Black,0,1,0,0,0,0,High Point,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5103,knife,1,54,F,White,1,0,0,0,0,0,Athens,GA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5102,gun,1,28,M,White,1,0,0,0,0,0,Jamestown,NC,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5105,unarmed,0,30,M,White,1,0,0,0,0,0,Hope Ranch,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5106,gun,1,30,M,Black,0,1,0,0,0,0,New York,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5110,gun,1,28,M,White,1,0,0,0,0,0,Wendell,ID,FALSE,0,other,0,Car,1,FALSE,0
5220,gun,1,26,M,Black,0,1,0,0,0,0,Stone Mountain,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5107,gun,1,28,M,White,1,0,0,0,0,0,Roanoke,VA,FALSE,0,attack,1,Other,1,FALSE,0
5108,gun,1,21,M,Black,0,1,0,0,0,0,Sherman Oaks,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5109,vehicle,1,31,M,Black,0,1,0,0,0,0,New York,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5111,straight edge razor,1,27,M,White,1,0,0,0,0,0,Oakridge,OR,FALSE,0,other,0,Not fleeing,0,FALSE,0
5113,gun,1,34,M,Black,0,1,0,0,0,0,Warren,AR,FALSE,0,attack,1,Car,1,FALSE,0
5476,gun and vehicle,1,22,M,Black,0,1,0,0,0,0,Fayette,MS,FALSE,0,attack,1,Car,1,FALSE,0
5115,gun,1,29,M,White,1,0,0,0,0,0,Idaho Falls,ID,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5118,knife,1,38,M,White,1,0,0,0,0,0,Farmingdale,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5217,baseball bat and knife,1,51,M,White,1,0,0,0,0,0,Leesburg,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
5219,gun and vehicle,1,34,M,White,1,0,0,0,0,0,Palestine,TX,FALSE,0,attack,1,Other,1,FALSE,0
5116,gun,1,30,M,Black,0,1,0,0,0,0,St. Louis,MO,FALSE,0,attack,1,Car,1,FALSE,0
5117,toy weapon,1,33,F,White,1,0,0,0,0,0,Boise,ID,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5114,gun,1,21,M,White,1,0,0,0,0,0,Trotwood,OH,FALSE,0,attack,1,Car,1,FALSE,0
5120,gun,1,39,M,White,1,0,0,0,0,0,Hillsboro,OR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5216,gun,1,37,F,Hispanic,0,0,1,0,0,0,Henderson,NV,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5122,gun,1,34,M,White,1,0,0,0,0,0,Sweetwater,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5125,vehicle,1,47,M,White,1,0,0,0,0,0,El Paso,TX,FALSE,0,attack,1,Car,1,FALSE,0
5139,gun,1,29,M,Black,0,1,0,0,0,0,New York,NY,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5140,gun,1,29,M,White,1,0,0,0,0,0,Huntington,IN,TRUE,1,attack,1,Foot,1,FALSE,0
5141,gun,1,44,M,Black,0,1,0,0,0,0,Long Beach,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5119,gun,1,53,M,White,1,0,0,0,0,0,Greenville,NC,FALSE,0,other,0,Not fleeing,0,FALSE,0
5123,scissors,1,45,F,White,1,0,0,0,0,0,Bossier City,LA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5124,vehicle,1,19,M,White,1,0,0,0,0,0,Morristown,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5128,gun,1,40,M,White,1,0,0,0,0,0,Kansas,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5132,chair,1,33,M,Black,0,1,0,0,0,0,New York,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5131,gun,1,45,M,Asian,0,0,0,1,0,0,Athens,GA,FALSE,0,attack,1,Foot,1,TRUE,1
5135,gun,1,40,M,White,1,0,0,0,0,0,Creek County,OK,TRUE,1,attack,1,Car,1,FALSE,0
5134,gun,1,27,M,White,1,0,0,0,0,0,Walloon Lake,MI,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5126,gun,1,63,M,White,1,0,0,0,0,0,Madison,WI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5129,gun,1,50,M,Hispanic,0,0,1,0,0,0,Tulsa,OK,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5130,gun,1,25,M,Black,0,1,0,0,0,0,Carmichael,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5127,gun,1,39,M,Black,0,1,0,0,0,0,Madison,AL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5144,crowbar,1,42,M,Hispanic,0,0,1,0,0,0,Porterville,CA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5143,hammer,1,25,M,White,1,0,0,0,0,0,Evansville,IN,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5146,gun,1,24,M,Black,0,1,0,0,0,0,Baltimore,MD,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5147,gun,1,37.1179309,M,White,1,0,0,0,0,0,Ona,WV,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5162,gun,1,37.1179309,M,Asian,0,0,0,1,0,0,Fresno,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5163,ax,1,62,M,White,1,0,0,0,0,0,Lancaster,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5160,gun,1,34,M,White,1,0,0,0,0,0,Bascom,FL,FALSE,0,attack,1,Car,1,FALSE,0
5161,toy weapon,1,33,M,White,1,0,0,0,0,0,San Jose,CA,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5479,gun,1,56,M,White,1,0,0,0,0,0,Pearson,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5150,sharp object,1,22,M,Hispanic,0,0,1,0,0,0,Alamogordo,NM,FALSE,0,attack,1,Car,1,FALSE,0
5158,gun,1,46,M,Hispanic,0,0,1,0,0,0,Adams County,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5159,gun,1,41,M,Hispanic,0,0,1,0,0,0,Orlando,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5173,gun,1,38,M,Hispanic,0,0,1,0,0,0,Odessa,TX,FALSE,0,attack,1,Car,1,FALSE,0
5191,box cutter,1,22,M,Hispanic,0,0,1,0,0,0,Alamogordo,NM,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5157,unknown,1,42,M,White,1,0,0,0,0,0,Dexter,KY,FALSE,0,attack,1,Other,1,FALSE,0
5155,sword,1,29,M,White,1,0,0,0,0,0,Vero Beach,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5153,knife,1,56,M,White,1,0,0,0,0,0,Parkland,WA,TRUE,1,other,0,Not fleeing,0,TRUE,1
5154,gun,1,32,M,Black,0,1,0,0,0,0,Phoenix,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5172,sharp object,1,31,M,White,1,0,0,0,0,0,Glendale,AZ,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5174,gun,1,21,M,Hispanic,0,0,1,0,0,0,Las Cruces,NM,FALSE,0,attack,1,Other,1,FALSE,0
5175,gun,1,31,M,White,1,0,0,0,0,0,Two Rivers,WI,FALSE,0,other,0,Not fleeing,0,FALSE,0
5167,gun,1,48,M,Black,0,1,0,0,0,0,East Cleveland,OH,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5168,gun,1,58,M,White,1,0,0,0,0,0,Pettis County,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5169,gun,1,32,M,Asian,0,0,0,1,0,0,Leon,WI,FALSE,0,other,0,Not fleeing,0,FALSE,0
5171,knife,1,45,M,White,1,0,0,0,0,0,Willis,TX,FALSE,0,other,0,Car,1,FALSE,0
5164,gun,1,37,M,Black,0,1,0,0,0,0,Tahlequah,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5165,unknown,1,20,M,White,1,0,0,0,0,0,Henryetta,OK,FALSE,0,undetermined,0,Other,1,FALSE,0
5166,gun,1,34,M,Hispanic,0,0,1,0,0,0,San Antonio,TX,FALSE,0,other,0,Other,1,FALSE,0
5170,gun,1,31,M,Black,0,1,0,0,0,0,Fayetteville,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5176,BB gun,1,26,M,White,1,0,0,0,0,0,Wadsworth,OH,FALSE,0,attack,1,Other,1,FALSE,0
5177,gun,1,32,M,Black,0,1,0,0,0,0,Louisville,KY,FALSE,0,attack,1,Other,1,FALSE,0
5178,gun,1,66,M,White,1,0,0,0,0,0,Conyers,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5179,gun,1,37,M,White,1,0,0,0,0,0,Ashtabula Township,OH,FALSE,0,other,0,Not fleeing,0,FALSE,0
5185,gun,1,38,M,White,1,0,0,0,0,0,Lincolnton,NC,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5481,knife,1,44,M,White,1,0,0,0,0,0,Everett,WA,TRUE,1,other,0,Not fleeing,0,FALSE,0
5187,knife,1,28,M,White,1,0,0,0,0,0,Union County,SC,FALSE,0,other,0,Not fleeing,0,FALSE,0
5180,gun,1,22,M,White,1,0,0,0,0,0,Lakewood,CO,FALSE,0,other,0,Foot,1,FALSE,0
5182,gun,1,59,F,White,1,0,0,0,0,0,Loveland,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5184,vehicle,1,20,F,White,1,0,0,0,0,0,Lakeland,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5181,gun,1,39,M,White,1,0,0,0,0,0,Oklahoma City,OK,FALSE,0,attack,1,Other,1,FALSE,0
5213,vehicle and gun,1,30,M,Other,0,0,0,0,0,1,Honolulu,HI,FALSE,0,other,0,Not fleeing,0,FALSE,0
5195,gun,1,27,M,Black,0,1,0,0,0,0,Wilson,NC,FALSE,0,attack,1,Foot,1,FALSE,0
5197,knife,1,37.1179309,M,White,1,0,0,0,0,0,Mandarin,FL,TRUE,1,undetermined,0,Not fleeing,0,TRUE,1
5203,sword,1,37,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,other,0,Foot,1,FALSE,0
5204,screwdriver,1,52,M,White,1,0,0,0,0,0,Beaumont,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5212,gun,1,35,M,White,1,0,0,0,0,0,Fox Crossing,WI,TRUE,1,other,0,Not fleeing,0,FALSE,0
5190,gun,1,33,M,Black,0,1,0,0,0,0,Charlotte,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5193,gun,1,27,M,Black,0,1,0,0,0,0,Cleveland,OH,FALSE,0,other,0,Foot,1,FALSE,0
5189,gun,1,27,M,White,1,0,0,0,0,0,Mesa,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5196,unarmed,0,41,M,White,1,0,0,0,0,0,Alliance,OH,FALSE,0,attack,1,Foot,1,FALSE,0
5194,gun,1,28,M,Black,0,1,0,0,0,0,Franklin County,WA,FALSE,0,attack,1,Car,1,FALSE,0
5201,gun,1,26,M,White,1,0,0,0,0,0,Kansas City,MO,FALSE,0,attack,1,Other,1,FALSE,0
5198,gun,1,37.1179309,M,White,1,0,0,0,0,0,Horn Lake,MS,FALSE,0,other,0,Not fleeing,0,FALSE,0
5199,knife,1,34,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,other,0,Other,1,FALSE,0
5202,gun,1,34,M,White,1,0,0,0,0,0,San Bernardino,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5226,gun,1,38,M,Hispanic,0,0,1,0,0,0,West Kewaunee,WI,FALSE,0,attack,1,Other,1,FALSE,0
5483,gun,1,32,M,Black,0,1,0,0,0,0,Des Plaines,IL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5205,knife,1,50,M,Hispanic,0,0,1,0,0,0,Preston,ID,FALSE,0,other,0,Not fleeing,0,FALSE,0
5206,knife,1,55,M,White,1,0,0,0,0,0,Dahlonega,GA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5207,gun,1,51,M,White,1,0,0,0,0,0,Hampton,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5208,gun,1,18,M,Black,0,1,0,0,0,0,Henderson,NV,FALSE,0,attack,1,Other,1,TRUE,1
5263,gun,1,42,F,White,1,0,0,0,0,0,Los Angeles,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5224,vehicle,1,36,M,White,1,0,0,0,0,0,Black Diamond,WA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5225,gun,1,37,M,Black,0,1,0,0,0,0,Elizabethtown,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5209,gun,1,28,M,Black,0,1,0,0,0,0,Chester,SC,FALSE,0,attack,1,Foot,1,TRUE,1
5210,toy weapon,1,24,M,Hispanic,0,0,1,0,0,0,Pueblo,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5211,gun,1,34,M,White,1,0,0,0,0,0,Gaines Township,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5223,vehicle and machete,1,22,M,Black,0,1,0,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Foot,1,TRUE,1
5244,gun,1,42,M,White,1,0,0,0,0,0,Great Falls,MT,FALSE,0,other,0,Not fleeing,0,FALSE,0
5243,ice pick,1,48,M,White,1,0,0,0,0,0,Sparks,MD,TRUE,1,attack,1,Car,1,TRUE,1
5245,gun,1,51,M,White,1,0,0,0,0,0,Greeneville,TN,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5484,sword,1,40,M,Black,0,1,0,0,0,0,Mansfield,OH,FALSE,0,other,0,Not fleeing,0,FALSE,0
5238,gun,1,34,M,White,1,0,0,0,0,0,Barton County,MO,FALSE,0,other,0,Car,1,FALSE,0
5240,gun,1,30,M,Black,0,1,0,0,0,0,Tampa,FL,FALSE,0,attack,1,Other,1,FALSE,0
5485,gun and vehicle,1,31,M,White,1,0,0,0,0,0,Jim Thorpe,PA,FALSE,0,attack,1,Other,1,FALSE,0
5236,toy weapon,1,54,M,White,1,0,0,0,0,0,Modesto,CA,FALSE,0,attack,1,Other,1,TRUE,1
5239,gun,1,60,M,White,1,0,0,0,0,0,Lakeland,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5241,gun,1,40,M,White,1,0,0,0,0,0,Watkins,CO,FALSE,0,attack,1,Car,1,FALSE,0
5242,unknown,1,37.1179309,M,White,1,0,0,0,0,0,Eatonville,WA,FALSE,0,other,0,Car,1,FALSE,0
5234,unarmed,0,40,M,Hispanic,0,0,1,0,0,0,Eugene,OR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5228,gun,1,68,M,White,1,0,0,0,0,0,Secaucus,NJ,FALSE,0,attack,1,Other,1,FALSE,0
5229,gun,1,68,M,Black,0,1,0,0,0,0,Morrow,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5232,knife,1,60,M,White,1,0,0,0,0,0,Concord,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5233,gun and vehicle,1,16,M,Hispanic,0,0,1,0,0,0,Fort Pierce,FL,FALSE,0,attack,1,Other,1,FALSE,0
5235,vehicle,1,25,M,White,1,0,0,0,0,0,Plant City,FL,FALSE,0,attack,1,Car,1,FALSE,0
5384,"car, knife and mace",1,20,M,White,1,0,0,0,0,0,Hanover Township,PA,FALSE,0,attack,1,Car,1,FALSE,0
5230,gun,1,21,M,Black,0,1,0,0,0,0,Daytona Beach,FL,FALSE,0,attack,1,Foot,1,TRUE,1
5246,knife,1,38,M,Asian,0,0,0,1,0,0,Los Angeles,CA,FALSE,0,other,0,Other,1,FALSE,0
5249,unarmed,0,28,M,Black,0,1,0,0,0,0,Temple,TX,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
5388,gun,1,18,M,Native,0,0,0,0,1,0,Mesa,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5247,gun,1,37.1179309,M,White,1,0,0,0,0,0,Ada,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5250,gun,1,26,M,Black,0,1,0,0,0,0,Kansas City,MO,FALSE,0,other,0,Not fleeing,0,FALSE,0
5257,gun,1,31,M,Black,0,1,0,0,0,0,Syracuse,NY,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5255,gun,1,58,M,Black,0,1,0,0,0,0,Avon,CO,FALSE,0,attack,1,Car,1,FALSE,0
5256,vehicle,1,31,M,Black,0,1,0,0,0,0,Marshall,TX,FALSE,0,attack,1,Foot,1,FALSE,0
5260,gun,1,41,M,Black,0,1,0,0,0,0,Miramar,FL,FALSE,0,attack,1,Car,1,FALSE,0
5261,gun,1,41,M,Black,0,1,0,0,0,0,Miramar,FL,FALSE,0,attack,1,Car,1,FALSE,0
5390,gun,1,41,M,White,1,0,0,0,0,0,San Bernardino,CA,FALSE,0,other,0,Foot,1,FALSE,0
5252,gun,1,23,M,White,1,0,0,0,0,0,Westminster,CO,FALSE,0,other,0,Other,1,FALSE,0
5254,gun,1,17,M,Black,0,1,0,0,0,0,Bentonville,AR,FALSE,0,other,0,Not fleeing,0,FALSE,0
5253,gun,1,35,M,White,1,0,0,0,0,0,Fayetteville,AR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5264,gun,1,65,M,White,1,0,0,0,0,0,Nokomis,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5251,knife,1,51,M,White,1,0,0,0,0,0,Portland,OR,TRUE,1,other,0,Not fleeing,0,FALSE,0
5262,gun,1,47,M,Black,0,1,0,0,0,0,St. Helena Parish,LA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5265,gun,1,42,M,White,1,0,0,0,0,0,Fort Madison,IA,FALSE,0,other,0,Other,1,FALSE,0
5266,baseball bat,1,42,M,Hispanic,0,0,1,0,0,0,Hesperia,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5269,gun,1,31,M,Black,0,1,0,0,0,0,Andrews,SC,FALSE,0,attack,1,Other,1,FALSE,0
5270,gun,1,23,M,Black,0,1,0,0,0,0,Beloit,WI,FALSE,0,other,0,Car,1,FALSE,0
5271,gun,1,50,F,Black,0,1,0,0,0,0,Jersey City,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5272,gun,1,47,M,Black,0,1,0,0,0,0,Jersey City,NJ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5392,gun,1,66,M,White,1,0,0,0,0,0,Semmes,AL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5267,hatchet,1,55,M,White,1,0,0,0,0,0,Arietta,NY,TRUE,1,attack,1,Other,1,FALSE,0
5268,gun,1,68,M,White,1,0,0,0,0,0,Nelson Township,PA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5393,unarmed,0,31,M,White,1,0,0,0,0,0,League City,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5280,gun,1,24,M,Black,0,1,0,0,0,0,St. Louis,MO,FALSE,0,other,0,Foot,1,FALSE,0
5281,knife,1,30,M,White,1,0,0,0,0,0,Washita County,OK,FALSE,0,attack,1,Car,1,FALSE,0
5282,gun,1,34,M,Black,0,1,0,0,0,0,Anaheim,CA,FALSE,0,other,0,Not fleeing,0,TRUE,1
5284,gun,1,23,M,White,1,0,0,0,0,0,Ozark,AL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5286,toy weapon,1,43,M,White,1,0,0,0,0,0,Renton,WA,FALSE,0,other,0,Not fleeing,0,FALSE,0
5297,knife,1,22,M,Black,0,1,0,0,0,0,Tampa,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5273,gun and car,1,22,M,Black,0,1,0,0,0,0,Jacksonville,FL,FALSE,0,attack,1,Car,1,TRUE,1
5277,gun,1,42,M,White,1,0,0,0,0,0,Tucson,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5278,gun,1,65,M,Black,0,1,0,0,0,0,Redford Township,MI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5279,knife,1,18,M,Hispanic,0,0,1,0,0,0,Pasco,WA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5274,gun,1,23,M,White,1,0,0,0,0,0,Milwaukee,WI,FALSE,0,attack,1,Car,1,FALSE,0
5275,gun,1,52,M,Asian,0,0,0,1,0,0,Minneapolis,MN,FALSE,0,attack,1,Not fleeing,0,TRUE,1
5276,gun,1,40,M,Other,0,0,0,0,0,1,Akron,OH,TRUE,1,other,0,Foot,1,FALSE,0
5293,gun,1,27,M,Hispanic,0,0,1,0,0,0,Brownsville,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5291,gun,1,34,M,Other,0,0,0,0,0,1,Kalihi,HI,FALSE,0,attack,1,Foot,1,FALSE,0
5292,gun,1,25,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Foot,1,FALSE,0
5296,unknown,1,28,M,Hispanic,0,0,1,0,0,0,San Bernardino,CA,FALSE,0,undetermined,0,Car,1,FALSE,0
5288,gun,1,37.1179309,M,White,1,0,0,0,0,0,Wilmington,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5289,gun,1,27,M,White,1,0,0,0,0,0,Fort Walton Beach,FL,FALSE,0,attack,1,Car,1,FALSE,0
5395,gun,1,41,M,White,1,0,0,0,0,0,Great Falls,MT,FALSE,0,attack,1,Foot,1,FALSE,0
5290,knife,1,27,M,Other,0,0,0,0,0,1,Honolulu,HI,FALSE,0,attack,1,Other,1,TRUE,1
5294,knife,1,38,M,White,1,0,0,0,0,0,Smith County,TN,FALSE,0,other,0,Other,1,FALSE,0
5295,knife,1,29,M,White,1,0,0,0,0,0,Davis,CA,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5298,unknown,1,47,M,White,1,0,0,0,0,0,Lakewood,CO,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5309,gun,1,28,M,Black,0,1,0,0,0,0,Lenoir,NC,FALSE,0,attack,1,Foot,1,FALSE,0
5397,gun,1,38,M,White,1,0,0,0,0,0,Eustis,FL,FALSE,0,attack,1,Foot,1,FALSE,0
5306,gun,1,21,M,Black,0,1,0,0,0,0,Brentwood,NY,FALSE,0,attack,1,Foot,1,FALSE,0
5307,gun,1,44,M,White,1,0,0,0,0,0,Randolph County,IN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5308,gun,1,61,M,Black,0,1,0,0,0,0,Winston-Salem,NC,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5299,Taser,1,25,M,Black,0,1,0,0,0,0,Tempe,AZ,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5301,gun,1,40,M,White,1,0,0,0,0,0,Emery County,UT,FALSE,0,attack,1,Car,1,FALSE,0
5303,shovel,1,26,M,White,1,0,0,0,0,0,Carroll County,GA,FALSE,0,attack,1,Foot,1,FALSE,0
5304,knife,1,57,M,White,1,0,0,0,0,0,Ithaca,NY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5305,gun,1,57,M,White,1,0,0,0,0,0,Evansville,IN,TRUE,1,other,0,Not fleeing,0,FALSE,0
5300,gun,1,24,M,Black,0,1,0,0,0,0,Wilkinsburg,PA,FALSE,0,attack,1,Foot,1,FALSE,0
5327,unknown,1,46,M,Black,0,1,0,0,0,0,Hattiesburg,MS,FALSE,0,other,0,Other,1,FALSE,0
5317,gun and vehicle,1,38,M,Hispanic,0,0,1,0,0,0,Phoenix,AZ,FALSE,0,attack,1,Car,1,FALSE,0
5329,gun,1,24,M,White,1,0,0,0,0,0,Bryant,AR,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5398,gun,1,34,M,Hispanic,0,0,1,0,0,0,San Antonio,TX,FALSE,0,other,0,Car,1,FALSE,0
5326,gun,1,65,M,White,1,0,0,0,0,0,Deltona,FL,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5331,gun,1,60,M,Black,0,1,0,0,0,0,Oklahoma City,OK,FALSE,0,attack,1,Car,1,FALSE,0
5328,gun,1,59,F,White,1,0,0,0,0,0,Ocala,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5330,vehicle,1,23,M,Black,0,1,0,0,0,0,Atlanta,GA,FALSE,0,attack,1,Car,1,FALSE,0
5314,unknown,1,35,M,Black,0,1,0,0,0,0,Memphis,TN,FALSE,0,other,0,Other,1,FALSE,0
5325,gun,1,35,M,Hispanic,0,0,1,0,0,0,Auburndale,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5322,gun and knife,1,16,M,Hispanic,0,0,1,0,0,0,Limerick,ME,FALSE,0,other,0,Other,1,FALSE,0
5323,gun,1,37.1179309,M,White,1,0,0,0,0,0,Linthicum,MD,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5324,unknown,1,42,M,White,1,0,0,0,0,0,South Ogden,UT,FALSE,0,undetermined,0,Car,1,FALSE,0
5320,Taser,1,43,M,White,1,0,0,0,0,0,Newport News,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5315,gun,1,52,M,White,1,0,0,0,0,0,Houston,TX,FALSE,0,other,0,Foot,1,FALSE,0
5316,unknown,1,31,M,White,1,0,0,0,0,0,Elizabethton,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5319,unknown,1,27,M,Hispanic,0,0,1,0,0,0,Bakersfield,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
5321,knife,1,31,M,White,1,0,0,0,0,0,Lancaster,OH,TRUE,1,attack,1,Not fleeing,0,TRUE,1
5400,knife,1,34,M,White,1,0,0,0,0,0,Clearlake Oaks,CA,FALSE,0,attack,1,Foot,1,FALSE,0
5311,gun,1,29,M,White,1,0,0,0,0,0,Rapid City,SD,TRUE,1,attack,1,Not fleeing,0,FALSE,0
5313,chain,1,34,M,White,1,0,0,0,0,0,Juneau,AK,FALSE,0,other,0,Not fleeing,0,FALSE,0
